price,title,address,cuisine,cuisineGroup,imagesCount,lat,lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,phone,placeId,plusCode,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,searchPageUrl,locality,street,rating,url,website,reservationLink,Cash Vouchers,Buffet Deals,Set Deals
$$ - $$$,Kotuwa,"2 Dickson Rd, Level 1 Wanderlust Hotel, Singapore 209494",Sri Lankan Restaurant,Indian,1183,1.3050353,103.8546063,"Friday,","12 to 3:30PM, 6 to 9:30PM","Saturday,","12 to 3:30PM, 6 to 9:30PM","Sunday,","12 to 3:30PM, 6 to 9:30PM","Monday,",Closed,"Tuesday,",Closed,"Wednesday,",6 to 9:30PM,"Thursday,",6 to 9:30PM,+65 6970 7838,ChIJzRZB96IZ2jERED_QuYwPN8Q,8V43+2R Singapore,209494,72,306,201,67,17,13,8,"https://www.google.com/maps/search/Restaurants+in+Little+India/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Little India,"2 Dickson Rd, Level 1 Wanderlust Hotel",4.4,"https://www.google.com/maps/place/Kotuwa/@1.3050353,103.8546063,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a2f74116cd:0xc4370f8cb9d03f10!8m2!3d1.3050353!4d103.8546063?hl=en",http://www.kotuwa.com.sg/,https://book.chope.co/booking?rid=kotuwa2002sg&source=aff_nibbles,,,
$,Salamath Islamic Restaurant,"151 Serangoon North Ave. 2, #01-29, Singapore 550151",Indian Muslim Restaurant ,Halal/Muslim,20,1.368906,103.87426,"Saturday,",8AM to 12AM,"Sunday,",8AM to 12AM,"Monday,",8AM to 12AM,"Tuesday,",8AM to 12AM,"Wednesday,",8AM to 12AM,"Thursday,",8AM to 12AM,"Friday,",8AM to 12AM,+65 8159 5133,ChIJzRVdTFEW2jERgUejtkZiCys,9V9F+HP Singapore,550151,50,142,78,35,1,24,4,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Serangoon,"151 Serangoon North Ave. 2, #01-29",4.3,"https://www.google.com/maps/place/Salamath+Islamic+Restaurant/@1.368906,103.87426,17z/data=!3m1!4b1!4m5!3m4!1s0x31da16514c5d15cd:0x2b0b6246b6a34781!8m2!3d1.368906!4d103.87426?hl=en",,,,,
$$,Machan's kitchen,"74 Race Course Rd, Singapore 218574",Indian restaurant,Indian,1063,1.308908,103.851316,"Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",Closed,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 10PM,+65 6291 2526,ChIJZRIGSMcZ2jERAcTBUd6tgOA,8V52+HG Singapore,218574,91,1108,687,264,45,84,28,"https://www.google.com/maps/search/restaurants+in+Rochor/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Rochor,74 Race Course Rd,4.4,"https://www.google.com/maps/place/Machan's+kitchen/@1.308908,103.851316,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c748061265:0xe080adde51c1c401!8m2!3d1.308908!4d103.851316?hl=en",http://www.machanskitchen.com/,,,,
$$$,Baci Baci Restaurant,"27 Lichfield Rd, Singapore 556847",Pizza restaurant,Italian,933,1.3649161,103.8702417,"Saturday,","12 to 2PM, 6 to 10PM","Sunday,","12 to 2PM, 6 to 10PM","Monday,","12 to 2PM, 6 to 10PM","Tuesday,",Closed,"Wednesday,","12 to 2PM, 6 to 10PM","Thursday,","12 to 2PM, 6 to 10PM","Friday,","12 to 2PM, 6 to 10PM",+65 9820 7969,ChIJZQYkJVUW2jERZf7McVL4Oco,9V7C+X3 Singapore,556847,4,510,333,119,9,38,11,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4399979,103.8212306,12z?hl=en",Serangoon,27 Lichfield Rd,4.5,"https://www.google.com/maps/place/Baci+Baci+Restaurant/@1.3649161,103.8702417,17z/data=!3m1!4b1!4m5!3m4!1s0x31da165525240665:0xca39f85271ccfe65!8m2!3d1.3649161!4d103.8702417?hl=en",http://bacibacirestaurant.com/,https://book.chope.co/booking?rid=bacibaci1703bab&source=aff_nibbles,,,
$$,Skinny's Lounge,"82, #01-02 Boat Quay, Singapore 049870",Cocktail bar,Bar/Pub,222,1.2885814,103.8491907,"Friday,",6PM to 3AM,"Saturday,",7PM to 4AM,"Sunday,",7PM to 3AM,"Monday,",Closed,"Tuesday,",Closed,"Wednesday,",6PM to 3AM,"Thursday,",6PM to 3AM,,ChIJzQ2eEgoZ2jERTh3PiHQDRSU,7RQX+CM Singapore,49870,115,709,402,185,30,79,13,"https://www.google.com/maps/search/restaurants+in+Boat+Quay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Boat Quay ,"82, #01-02 Boat Quay",4.3,"https://www.google.com/maps/place/Skinny's+Lounge/@1.2885814,103.8491907,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190a129e0dcd:0x2545037488cf1d4e!8m2!3d1.2885814!4d103.8491907?hl=en",http://drinkskinnys.com/,,,,
$$$,Neon Pigeon,"36 Carpenter St, #01-01, Singapore 059915",Japanese restaurant,Japanese,1539,1.2880169,103.8477094,"Friday,",5:30PM to 12AM,"Saturday,",5:30PM to 12AM,"Sunday,",5:30PM to 12AM,"Monday,",5:30PM to 12AM,"Tuesday,",5:30PM to 12AM,"Wednesday,",5:30PM to 12AM,"Thursday,",5:30PM to 12AM,+65 3129 7551,ChIJz-JDm20Z2jER_5M1quhzBbg,7RQX+63 Singapore,59915,114,660,380,156,25,72,27,"https://www.google.com/maps/search/restaurants+in+Boat+Quay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Boat Quay ,"36 Carpenter St, #01-01",4.3,"https://www.google.com/maps/place/Neon+Pigeon/@1.2880169,103.8477094,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196d9b43e2cf:0xb80573e8aa3593ff!8m2!3d1.2880169!4d103.8477094?hl=en",https://www.neonpigeonsg.com/,https://book.chope.co/booking?rid=neonpigeon1505npg&source=aff_nibbles,,,
$$,The Cooperage,"42 Hongkong St, Singapore 059681",Bar,Bar/Pub,307,1.2872414,103.8476086,"Saturday,",3 to 10:30PM,"Sunday,",Closed,"Monday,",3 to 10:30PM,"Tuesday,",3 to 10:30PM,"Wednesday,",3 to 10:30PM,"Thursday,",3 to 10:30PM,"Friday,",3 to 10:30PM,+65 8699 9366,ChIJ-Zgkdj8Z2jERYx1y2tlPTz8,7RPX+V2 Singapore,59681,91,97,65,15,6,10,1,"https://www.google.com/maps/search/Restaurants+in+Clarke+Quay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Clarke Quay,42 Hongkong St,4.4,"https://www.google.com/maps/place/The+Cooperage/@1.2872414,103.8476086,17z/data=!3m1!4b1!4m5!3m4!1s0x31da193f762498f9:0x3f4f4fd9da721d63!8m2!3d1.2872414!4d103.8476086?hl=en",,https://book.chope.co/booking?rid=thecooperage1901sg&source=aff_nibbles,,,
$$ - $$$,Morsels,"25 Dempsey Rd, #01-04, Singapore 249670",Asian fusion restaurant,Fusion,1120,1.3058011,103.811817,"Friday,","12 to 3PM, 6 to 10:30PM","Saturday,","12 to 3PM, 6 to 10:30PM","Sunday,",11AM to 3PM,"Monday,",Closed,"Tuesday,","12 to 3PM, 6 to 10PM","Wednesday,","12 to 3PM, 6 to 10PM","Thursday,","12 to 3PM, 6 to 10PM",,ChIJZfN4HSMa2jEROlvzGFzspWk,8R46+8P Singapore,249670,85,203,92,45,22,24,20,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Tanglin,"25 Dempsey Rd, #01-04",3.8,"https://www.google.com/maps/place/Morsels/@1.3058011,103.811817,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a231d78f365:0x69a5ec5c18f35b3a!8m2!3d1.3058011!4d103.811817?hl=en",http://www.morsels.com.sg/,https://book.chope.co/booking?rid=morsels1308mrs&source=aff_nibbles,https://shop.chope.co/products/morsels?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$,Malaysian Food Street,"Resorts World Sentosa 8 Sentosa Gateway, Waterfront, Level 1, Singapore 098269",Food court,Hawker Centre,2144,1.25687,103.8215514,"Saturday,",11AM to 9:30PM,"Sunday,",11AM to 9:30PM,"Monday,",11AM to 9PM,"Tuesday,",11AM to 9PM,"Wednesday,",11AM to 9PM,"Thursday,",11AM to 9PM,"Friday,",11AM to 9:30PM,,ChIJ-zfHAlYZ2jERiAI7Ev9Rga8,7R4C+PJ Singapore,98269,78,2008,661,616,152,426,153,"https://www.google.com/maps/search/restaurants+in+Sentosa/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Sentosa,"Resorts World Sentosa 8 Sentosa Gateway, Waterfront, Level 1",3.7,"https://www.google.com/maps/place/Malaysian+Food+Street/@1.25687,103.8215514,17z/data=!3m1!4b1!4m5!3m4!1s0x31da195602c737fb:0xaf8151ff123b0288!8m2!3d1.25687!4d103.8215514?hl=en",https://www.rwsentosa.com/en/restaurants/all-restaurants/malaysia-food-street,,,,
$$,Riverside Grilled Fish 江边城外 @ Raffles City,"252 North Bridge Rd, #B1-06/07 The Providore (Raffles City Shopping Centre), Singapore 179103",Chinese restaurant,Chinese,837,1.2939288,103.8540458,"Friday,",11AM to 10PM,"Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,+65 6352 2035,ChIJzfgpgaYZ2jERegd1Mo6xZvI,7VV3+HJ Singapore,179103,44,741,426,185,45,72,13,"https://www.google.com/maps/search/restaurants+in+Raffles+Place/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Raffles Place,"252 North Bridge Rd, #B1-06/07 The Providore (Raffles City Shopping Centre)",4.3,"https://www.google.com/maps/place/Riverside+Grilled+Fish+%E6%B1%9F%E8%BE%B9%E5%9F%8E%E5%A4%96+@+Raffles+City/@1.2939288,103.8540458,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a68129f8cd:0xf266b18e3275077a!8m2!3d1.2939288!4d103.8540458?hl=en",https://www.facebook.com/RiversideGrilledFishSG/,,,,
$$,Bali Thai (NEX),"23 Serangoon Central, #02-13, Singapore 556083",Thai restaurant,Thai,353,1.3508786,103.8722973,"Saturday,",11:30AM to 9:30PM,"Sunday,",11:30AM to 9:30PM,"Monday,",11:30AM to 9:30PM,"Tuesday,",11:30AM to 9:30PM,"Wednesday,",11:30AM to 9:30PM,"Thursday,",11:30AM to 9:30PM,"Friday,",11:30AM to 9:30PM,+65 6634 4633,ChIJZfFvwKYX2jERnzIgvbxSugA,9V2C+9W Singapore,556083,40,441,194,130,45,57,15,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Serangoon,"23 Serangoon Central, #02-13",3.9,"https://www.google.com/maps/place/Bali+Thai+(NEX)/@1.3508786,103.8722973,17z/data=!3m1!4b1!4m5!3m4!1s0x31da17a6c06ff165:0xba52bcbd20329f!8m2!3d1.3508786!4d103.8722973?hl=en",http://www.balithai.com.sg/,https://book.chope.co/booking?rid=balithainex2009sg&source=aff_nibbles,https://shop.chope.co/products/bali-thai?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$,Amber Tandoor Restaurant - Little India,"195 Serangoon Rd, Singapore 218067",Indian restaurant,Indian,221,1.3092046,103.85317,"Saturday,",12 to 11:30PM,"Sunday,",12:30 to 11:30PM,"Monday,",Closed,"Tuesday,",12 to 11:30PM,"Wednesday,",12 to 11:30PM,"Thursday,",12 to 11:30PM,"Friday,",12 to 11:30PM,+65 6297 3442,ChIJZeTjC8cZ2jERjLLy84b5FDQ,8V53+M7 Singapore,218067,105,315,153,92,23,36,11,"https://www.google.com/maps/search/restaurants+in+Rochor/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Rochor,195 Serangoon Rd,4.1,"https://www.google.com/maps/place/Amber+Tandoor+Restaurant+-+Little+India/@1.3092046,103.85317,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c70be3e465:0x3414f986f3f2b28c!8m2!3d1.3092046!4d103.85317?hl=en",https://www.amberrestaurant.sg/,,,,
$$,Delhi Restaurant Broadway Hotel Branch,"195C Serangoon Rd, Singapore 218067",Indian restaurant,Indian,130,1.309277,103.8532509,"Saturday,",8AM to 11:30PM,"Sunday,",8AM to 11:30PM,"Monday,",8AM to 11:30PM,"Tuesday,",8AM to 11:30PM,"Wednesday,",8AM to 11:30PM,"Thursday,",8AM to 11:30PM,"Friday,",8AM to 11:30PM,+65 6297 1148,ChIJZeTjC8cZ2jER5PofwENjGL8,8V53+P8 Singapore,218067,89,314,111,86,36,58,23,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Serangoon,195C Serangoon Rd,3.7,"https://www.google.com/maps/place/Delhi+Restaurant+Broadway+Hotel+Branch/@1.309277,103.8532509,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c70be3e465:0xbf186343c01ffae4!8m2!3d1.309277!4d103.8532509?hl=en",http://delhi.com.sg/,,,,
$$,Relish by Wild Rocket,"501 Bukit Timah Rd, #02-01, Singapore 259760",Cafe,Cafe/Bakery,761,1.3225945,103.8144895,"Saturday,",8:30AM to 10PM,"Sunday,",8:30AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 10PM,+65 6763 1547,ChIJ-zEJvQYa2jERd8vrJa_-zzw,8RF7+2Q Singapore,259760,35,558,239,193,28,62,36,"https://www.google.com/maps/search/restaurants+in+Bukit+Timah/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Bukit Timah ,"501 Bukit Timah Rd, #02-01",4,"https://www.google.com/maps/place/Relish+by+Wild+Rocket/@1.3225945,103.8144895,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a06bd0931fb:0x3ccffeaf25ebcb77!8m2!3d1.3225945!4d103.8144895?hl=en",http://www.wildrocket.com.sg/relish.html,,,,
$$ - $$$,5 Senses Bistro The Star Vista,"1 Vista Exchange Green, #02-21 The Star Vista, Singapore 138617",Bistro,Cafe/Bakery,480,1.3068072,103.7883997,"Saturday,",11AM to 9PM,"Sunday,",11AM to 9PM,"Monday,",11AM to 9PM,"Tuesday,",11AM to 9PM,"Wednesday,",11AM to 9PM,"Thursday,",11AM to 9PM,"Friday,",11AM to 9PM,+65 6339 1435,ChIJzed3sdkb2jERczmgYDLhUE8,8Q4Q+P9 Singapore,138617,7,254,134,80,13,22,5,"https://www.google.com/maps/search/restaurants+in+Buono+Vista/@1.4399979,103.8212306,12z?hl=en",Buono Vista ,"1 Vista Exchange Green, #02-21 The Star Vista",4.2,"https://www.google.com/maps/place/5+Senses+Bistro+The+Star+Vista/@1.3068072,103.7883997,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bd9b177e7cd:0x4f50e13260a03973!8m2!3d1.3068072!4d103.7883997?hl=en",http://www.5sensesbistrosg.com/,https://book.chope.co/booking?rid=5sensesbistrothestarvista1903sg&source=aff_nibbles,https://shop.chope.co/products/5-senses-bistro-the-star-vista?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$ - $$$,Aburi-EN (VivoCity),"1 Harbourfront Walk, #01-159/160 VivoCity, Singapore 098585",Japanese restaurant,Japanese,699,1.2634477,103.8214306,"Friday,","11AM to 4PM, 5 to 10PM","Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,","11AM to 4PM, 5 to 10PM","Tuesday,","11AM to 4PM, 5 to 10PM","Wednesday,","11AM to 4PM, 5 to 10PM","Thursday,","11AM to 4PM, 5 to 10PM",+65 6259 9603,ChIJze0eQd8Z2jERg_JP9UWg9kU,7R7C+9H Singapore,98585,23,482,298,117,16,40,11,"https://www.google.com/maps/search/Restaurants+in+Harbourfront/@1.4151913,104.4600889,12z?hl=en",Harbourfront,"1 Harbourfront Walk, #01-159/160 VivoCity",4.4,"https://www.google.com/maps/place/Aburi-EN+(VivoCity)/@1.2634477,103.8214306,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19df411eedcd:0x45f6a045f54ff283!8m2!3d1.2634477!4d103.8214306?hl=en",http://aburi-en.com/,https://book.chope.co/booking?rid=aburienvivocity2102sg&source=aff_nibbles,,,https://shop.chope.co/products/signature-premium-buta-don-set-by-aburi-en-vivo-city?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate
$$,Arkadas Cafe & Restaurant,"1 Fusionopolis View, #01-02, Eclipse 138577",Turkish restaurant,European,912,1.2998502,103.7897602,"Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 10PM,+65 6467 5053,ChIJZdXmRUUa2jERxPXzn5j8JVE,7QXQ+WW Singapore,138577,5,712,430,199,25,43,15,"https://www.google.com/maps/search/restaurants+in+Queenstown/@1.4399979,103.8212306,12z?hl=en",Queenstown ,"1 Fusionopolis View, #01-02",4.4,"https://www.google.com/maps/place/Arkadas+Cafe+%26+Restaurant/@1.2998502,103.7897602,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a4545e6d565:0x5125fc989ff3f5c4!8m2!3d1.2998502!4d103.7897602?hl=en",https://www.arkadas.sg/,https://book.chope.co/booking?rid=arkadascafe2009sg&source=aff_nibbles,,,
$,Old Chang Kee,"60 Paya Lebar Rd, #01-47 Paya Lebar Square, Singapore 409051",Takeout Restaurant,Fast Food/Takeaway,39,1.3184358,103.8927403,"Saturday,",10AM to 9:30PM,"Sunday,",10AM to 9:30PM,"Monday,",10AM to 9:30PM,"Tuesday,",10AM to 9:30PM,"Wednesday,",10AM to 9:30PM,"Thursday,",10AM to 9:30PM,"Friday,",10AM to 9:30PM,+65 6702 1058,ChIJZdFGZxgY2jERxmU1_TikXzw,8V9V+93 Singapore,409051,43,29,9,6,6,4,4,"https://www.google.com/maps/search/restaurants+in+Paya+Lebar/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Paya Lebar,"60 Paya Lebar Rd, #01-47 Paya Lebar Square",3.3,"https://www.google.com/maps/place/Old+Chang+Kee/@1.3184358,103.8927403,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18186746d165:0x3c5fa438fd3565c6!8m2!3d1.3184358!4d103.8927403?hl=en",https://www.oldchangkee.com/,,,,
$$,Kintamani Indonesian Restaurant,"405 Havelock Rd, Level 3 Furama RiverFront, Singapore 169633",Indonesian restaurant,Indonesian,575,1.2876541,103.8360976,"Friday,","12 to 2:30PM, 6 to 10:30PM","Saturday,","12 to 2:30PM, 6 to 10:30PM","Sunday,","12 to 2:30PM, 6 to 10:30PM","Monday,","12 to 2:30PM, 6 to 10:30PM","Tuesday,","12 to 2:30PM, 6 to 10:30PM","Wednesday,","12 to 2:30PM, 6 to 10:30PM","Thursday,","12 to 2:30PM, 6 to 10:30PM",+65 6739 6463,ChIJzd9lsXcZ2jERt4_hG0Sra1M,7RQP+3C Singapore,169633,85,606,267,186,34,88,31,"https://www.google.com/maps/search/restaurants+in+Havelock+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Havelock Road,"405 Havelock Rd, Level 3 Furama RiverFront",4,"https://www.google.com/maps/place/Kintamani+Indonesian+Restaurant/@1.2876541,103.8360976,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1977b165dfcd:0x536bab441be18fb7!8m2!3d1.2876541!4d103.8360976?hl=en",http://www.furama.com/riverfront/Dining/Kintamani-Indonesian-Restaurant,https://book.chope.co/booking?rid=kintamani1603kir&source=aff_nibbles,https://shop.chope.co/products/kintamani-indonesian-restaurant?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,https://shop.chope.co/products/kintamani-indonesian-restaurant-15-off-lunch-dinner-a-la-carte-buffet?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,
$$,The Square @ Furama,"405 Havelock Rd, Level 2 Furama RiverFront, Singapore 169633",Buffet restaurant,Western,601,1.287538,103.8364302,,,,,,,,,,,,,,,+65 6739 6468,ChIJzd9lsXcZ2jER27fBnLG_BD0,7RQP+2H Singapore,169633,95,369,97,110,50,69,43,"https://www.google.com/maps/search/restaurants+in+Havelock+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Havelock Road,"405 Havelock Rd, Level 2 Furama RiverFront",3.4,"https://www.google.com/maps/place/The+Square+@+Furama/@1.287538,103.8364302,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1977b165dfcd:0x3d04bfb19cc1b7db!8m2!3d1.287538!4d103.8364302?hl=en",http://www.furama.com/riverfront/Dining/The-Square-Furama,,,,
$$,Entre-Nous Creperie,"27 Seah St, #01-01, Singapore 188383",Crêperie,Other,849,1.2962283,103.8545967,"Saturday,","11AM to 3PM, 6 to 9:30PM","Sunday,",11AM to 4:30PM,"Monday,",Closed,"Tuesday,","12 to 2:30PM, 6 to 9:30PM","Wednesday,","12 to 2:30PM, 6 to 9:30PM","Thursday,","12 to 2:30PM, 6 to 9:30PM","Friday,","12 to 2:30PM, 6 to 9:30PM",+65 6333 4671,ChIJZcsqCqUZ2jERjzIk4OO0wWI,7VW3+FR Singapore,188383,88,794,570,156,22,37,9,"https://www.google.com/maps/search/restaurants+in+Bugis/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Bugis ,"27 Seah St, #01-01",4.6,"https://www.google.com/maps/place/restaurants+in+Bugis+/@1.2962283,103.8545967,17z/data=!3m1!4b1!4m2!3m1!1s0x31da19a50a2acb65:0x62c1b4e3e024328f?hl=en",https://www.entrenous.sg/,,,,
$$ - $$$,"Sabio by the Sea, Tapas Bar & Grill","31 Ocean Way, #01-02, Singapore 098375",Tapas restaurant,Other,621,1.24805,103.8415831,"Saturday,",11:30AM to 11PM,"Sunday,",11:30AM to 10:30PM,"Monday,",5 to 10:30PM,"Tuesday,",5 to 10:30PM,"Wednesday,",5 to 10:30PM,"Thursday,",5 to 10:30PM,"Friday,",12 to 11PM,+65 6690 7568,ChIJzci4NbQe2jER4h_j0lN_Rg0,6RXR+6J Singapore,98375,31,396,175,112,27,56,26,"https://www.google.com/maps/search/restaurants+in+Sentosa/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Sentosa,"31 Ocean Way, #01-02",4,"https://www.google.com/maps/place/Sabio+by+the+Sea,+Tapas+Bar+%26+Grill/@1.24805,103.8415831,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1eb435b8c8cd:0xd467f53d2e31fe2!8m2!3d1.24805!4d103.8415831?hl=en",http://www.dhm.com.sg/sabio/,https://book.chope.co/booking?rid=sabiobythesea1506sbs&source=aff_nibbles,,,
$,West Coast Food Centre,"726 Clementi West Street 2, Singapore 120726",Hawker centre,Hawker Centre,294,1.3037405,103.7643192,"Saturday,",5AM to 8:45PM,"Sunday,",5AM to 8:45PM,"Monday,",5AM to 8:45PM,"Tuesday,",5AM to 8:45PM,"Wednesday,",5AM to 8:45PM,"Thursday,",5AM to 8:45PM,"Friday,",5AM to 8:45PM,+65 6775 1814,ChIJZb_HCDgb2jERuBCRoXRk_Fw,8Q37+FP Singapore,120726,12,529,217,191,14,87,20,"https://www.google.com/maps/search/restaurants+in+West+Coast/@1.4399979,103.8212306,12z?hl=en",West Coast ,726 Clementi West Street 2,4.1,"https://www.google.com/maps/place/West+Coast+Food+Centre/@1.3037405,103.7643192,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1b3808c7bf65:0x5cfc6474a19110b8!8m2!3d1.3037405!4d103.7643192?hl=en",http://wctc.org.sg/,,,,
$$,Balestier Bak Kut Teh,"365 &, 369 Balestier Rd, Singapore 329785",Singaporean restaurant,Singaporean,771,1.3248918,103.850525,"Saturday,",Open 24 hours,"Sunday,",Open 24 hours,"Monday,",Open 24 hours,"Tuesday,",Open 24 hours,"Wednesday,",Open 24 hours,"Thursday,",Open 24 hours,"Friday,",Open 24 hours,+65 6951 4798,ChIJzaTUzNgZ2jERjyd_n4vbpJU,8VF2+X6 Singapore,329785,12,781,372,192,58,128,31,"https://www.google.com/maps/search/restaurants+in+Balestier/@1.4399979,103.8212306,12z?hl=en",Balestier,"365 &, 369 Balestier Rd",4,"https://www.google.com/maps/place/Balestier+Bak+Kut+Teh/@1.3248918,103.850525,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19d8ccd4a4cd:0x95a4db8b9f7f278f!8m2!3d1.3248444!4d103.8505805?hl=en",http://www.balestierbakkutteh.com/,,,,
$$$$,Jaan By Kirk Westaway,"2 Stamford Rd, Level 70, Singapore 178882",British,European,3025,1.2933448,103.85309,"Saturday,","11:45AM to 2:30PM, 6:30 to 10:45PM","Sunday,",Closed,"Monday,",Closed,"Tuesday,","11:45AM to 2:30PM, 6:30 to 10:45PM","Wednesday,","11:45AM to 2:30PM, 6:30 to 10:45PM","Thursday,","11:45AM to 2:30PM, 6:30 to 10:45PM","Friday,","11:45AM to 2:30PM, 6:30 to 10:45PM",+65 9199 9008,ChIJZ9ocfqYZ2jERwF5WxOIqsLw,7VV3+86 Singapore,178882,100,422,306,77,16,16,7,"https://www.google.com/maps/search/Restaurants+in+Marina+Bay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Marina Bay,"2 Stamford Rd, Level 70",4.5,"https://www.google.com/maps/place/Jaan+By+Kirk+Westaway/@1.2933448,103.85309,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a67e1cda67:0xbcb02ae2c4565ec0!8m2!3d1.2933448!4d103.85309?hl=en",https://www.jaan.sg/?utm_source=google&utm_medium=gmb&utm_campaign=sts-jaan&y_source=1_MTU4OTAzMzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,
